Width,Height,Elongation,Label
0.344,0.2009685230024213,0.06664709378808802,fish
0.348,0.49878934624697335,0.018860856454515854,house
0.45,0.6779661016949152,0.023373586614060533,tree
0.284,0.25907990314769974,0.018658469864226777,bicycle
0.59,0.5302663438256658,0.14115120799099062,guitar
0.332,0.4915254237288136,0.3153511642384039,pencil
0.47,0.5423728813559322,0.0012895196512658523,clock
0.448,0.18886198547215496,0.11079239398872244,car
0.54,0.3026634382566586,0.07706034580242073,fish
0.566,0.6101694915254238,0.008205681471186433,house
0.75,0.8062953995157385,0.007793463453121827,tree
0.666,0.3728813559322034,0.0820920169646758,bicycle
0.742,0.2857142857142857,0.13892516498265256,guitar
0.166,0.5714285714285714,0.526164647316517,pencil
0.562,0.46246973365617433,0.030883694358179142,clock
0.508,0.36803874092009686,0.04371231380727815,car
0.346,0.10653753026634383,0.17902407869243647,fish
0.474,0.18886198547215496,0.1209008341359694,house
0.312,0.4963680387409201,0.0296861277714533,tree
0.484,0.31476997578692495,0.058636198824241884,bicycle
0.58,0.4116222760290557,0.1060232166949325,guitar
0.192,0.3486682808716707,0.31707868032020553,pencil
0.354,0.3583535108958838,0.029203423771503534,clock
0.618,0.3728813559322034,0.07279863472863228,car
0.446,0.2397094430992736,0.07636440246297546,fish
0.516,0.7191283292978208,0.013539830450262871,house
0.352,0.6319612590799032,0.038155005931465306,tree
0.458,0.35108958837772397,0.03827155671993483,bicycle
0.522,0.5738498789346247,0.09802862860790712,guitar
0.426,0.18886198547215496,0.2489865748056255,pencil
0.64,0.6900726392251816,0.007560841156341939,clock
0.516,0.38256658595641646,0.041644862781118674,car
0.388,0.23002421307506055,0.06482523712684102,fish
0.556,0.8329297820823245,0.012478607719400497,house
0.414,0.6755447941888619,0.03687102182885212,tree
0.572,0.36803874092009686,0.0598668873430523,bicycle
0.568,0.6949152542372882,0.1471180650251115,guitar
0.476,0.6246973365617433,0.4748553307276633,pencil
0.418,0.48184019370460046,0.00007153776737968839,clock
0.564,0.25907990314769974,0.10515071847167023,car
0.51,0.2639225181598063,0.11376519385627383,fish
0.61,0.6876513317191283,0.038737075169311436,house
0.482,0.6610169491525424,0.011658437654585168,tree
0.526,0.31234866828087166,0.05592803980254641,bicycle
0.54,0.5738498789346247,0.08878064033125772,guitar
0.082,0.6973365617433414,0.3578814291508752,pencil
0.466,0.6101694915254238,0.006851560532266466,clock
0.6,0.48184019370460046,0.10000450162760494,car
0.59,0.33171912832929784,0.06667304855343052,fish
0.472,0.5786924939467313,0.02885967996158312,house
0.644,0.7723970944309927,0.0004718008244602234,tree
0.354,0.4188861985472155,0.0056720944050717695,bicycle
0.578,0.3341404358353511,0.07574517109363661,guitar
0.164,0.6876513317191283,0.1698185534624933,pencil
0.722,0.8983050847457628,0.0024510118434232335,clock
0.456,0.17675544794188863,0.12644209943884646,car
0.482,0.3196125907990315,0.052858482586233435,fish
0.366,0.48426150121065376,0.0026595333810826307,house
0.604,0.5472154963680388,0.02203017851637969,tree
0.422,0.3728813559322034,0.022493739679566874,bicycle
0.258,0.7046004842615012,0.1289745026014931,guitar
0.63,0.7021791767554479,0.5574943914784132,pencil
0.44,0.5980629539951574,0.011471807236579108,clock
0.488,0.2639225181598063,0.08248869816493772,car
0.312,0.29055690072639223,0.009424118477571077,fish
0.254,0.4648910411622276,0.04009233824844758,house
0.394,0.8353510895883777,0.056743723919854924,tree
0.542,0.37772397094430993,0.04743657249892043,bicycle
0.19,0.7820823244552058,0.1726403427396041,guitar
0.08,0.6343825665859564,0.35710343931086846,pencil
0.232,0.35351089588377727,0.02707331406538135,clock
0.542,0.5302663438256658,0.0162711050452826,car
0.368,0.2106537530266344,0.06521032885855314,fish
0.228,0.5641646489104116,0.08088908840332211,house
0.432,0.5835351089588378,0.018843519039934215,tree
0.55,0.42857142857142855,0.0449639719719652,bicycle
0.522,0.7772397094430993,0.05705712896040633,guitar
0.15,0.6610169491525424,0.19084885266965573,pencil
0.502,0.5326876513317191,0.007864477873152267,clock
0.718,0.3268765133171913,0.1150103269926116,car
0.656,0.1864406779661017,0.2331808052495787,fish
0.666,0.6803874092009685,0.012991893780651345,house
0.568,0.7142857142857143,0.016464786289390864,tree
0.446,0.3196125907990315,0.03712838915419577,bicycle
0.188,0.7263922518159807,0.15418845084715466,guitar
0.506,0.585956416464891,0.6957130763848781,pencil
0.51,0.26150121065375304,0.09554507915164583,clock
0.534,0.21549636803874092,0.13052475515911163,car
0.446,0.15012106537530268,0.14230330967923752,fish
0.58,0.8111380145278451,0.03251389568511476,house
0.73,0.9152542372881356,0.004179939027069123,tree
0.288,0.16707021791767554,0.06069178559396786,bicycle
0.264,0.8280871670702179,0.11675162802060592,guitar
0.05,0.6198547215496368,0.5219656410873721,pencil
0.4,0.6174334140435835,0.02416108116592574,clock
0.534,0.3196125907990315,0.06436189543812618,car
0.276,0.1016949152542373,0.10842283639672878,fish
0.276,0.2711864406779661,0.01120688096924199,house
0.346,0.4721549636803874,0.012463264723696972,tree
0.34,0.2033898305084746,0.07066261703583557,bicycle
0.49,0.24455205811138014,0.17815675891082589,guitar
0.022,0.29539951573849876,0.34800314588698783,pencil
0.182,0.11138014527845036,0.043853012488338186,clock
0.312,0.14043583535108958,0.08975485559692402,car
0.438,0.4552058111380145,0.0020562286871672075,fish
0.296,0.44552058111380144,0.021162579825786617,house
0.72,0.774818401937046,0.005435281808810046,tree
0.416,0.2784503631961259,0.11288135267599014,bicycle
0.672,0.5230024213075061,0.15205580133650445,guitar
0.458,0.288135593220339,0.37978784291472206,pencil
0.298,0.29539951573849876,0.011493478926495554,clock
0.718,0.48184019370460046,0.05672479053342066,car
0.564,0.4067796610169492,0.054330324359507666,fish
0.512,0.48426150121065376,0.0071108099472155075,house
0.54,0.774818401937046,0.013395552686644174,tree
0.644,0.43825665859564167,0.05230456056078108,bicycle
0.586,0.7723970944309927,0.04994363849540881,guitar
0.556,0.7481840193704601,0.2732530631324992,pencil
0.534,0.49878934624697335,0.021663549882443598,clock
0.568,0.44794188861985473,0.06450033088014578,car
0.37,0.45036319612590797,0.008537319904137735,fish
0.386,0.45036319612590797,0.0006069766238166839,house
0.68,0.585956416464891,0.015100533325541227,tree
0.528,0.3922518159806295,0.055407919166040966,bicycle
0.462,0.6707021791767555,0.11302293970058522,guitar
0.286,0.4261501210653753,0.3590121515626713,pencil
0.352,0.3946731234866828,0.002651267268412232,clock
0.38,0.24939467312348668,0.05126673793948411,car
0.608,0.6464891041162227,0.063934987099171,fish
0.486,0.7336561743341404,0.021250139585708414,house
0.578,0.7627118644067796,0.0018111754534791,tree
0.458,0.48426150121065376,0.007855661193922281,bicycle
0.522,0.43341404358353514,0.18218159712097826,guitar
0.316,0.4939467312348668,0.42278000836755597,pencil
0.416,0.5254237288135594,0.013313984753984912,clock
0.458,0.4406779661016949,0.01708393118143921,car
0.434,0.31234866828087166,0.042684008036940446,fish
0.388,0.5302663438256658,0.012778092052655139,house
0.54,0.8208232445520581,0.028910548534764678,tree
0.47,0.6295399515738499,0.05172569251607974,bicycle
0.58,0.6295399515738499,0.09489260145596476,guitar
0.114,0.4067796610169492,0.32896940274138353,clock
0.576,0.16707021791767554,0.18810419085121002,car
0.44,0.12590799031476999,0.1769540510704571,fish
0.32,0.46246973365617433,0.016754224310214127,house
0.46,0.6464891041162227,0.012095457417622711,tree
0.652,0.4915254237288136,0.04517479901652993,bicycle
0.356,0.7627118644067796,0.0591051996858557,guitar
0.42,0.45036319612590797,0.4362749496948892,pencil
0.538,0.5786924939467313,0.007304950567097978,clock
0.716,0.4406779661016949,0.07939322811742545,car
0.566,0.2711864406779661,0.10612975788075163,fish
0.764,0.7167070217917676,0.019874818346505233,house
0.768,0.8498789346246973,0.005152911052886725,tree
0.568,0.37772397094430993,0.05928019346210527,bicycle
0.682,0.22760290556900725,0.1677163188432674,guitar
0.374,0.014527845036319613,0.5009317703506604,pencil
0.454,0.45036319612590797,0.012953811042261567,clock
0.574,0.2711864406779661,0.10129438585954882,car
0.41,0.24213075060532688,0.07101898817314448,fish
0.308,0.46731234866828086,0.018313553906182157,tree
0.342,0.23728813559322035,0.06516522365906328,bicycle
0.288,0.35351089588377727,0.1510029317682251,guitar
0.292,0.28329297820823246,0.3347464499090887,pencil
0.31,0.20823244552058112,0.04529289894377372,clock
0.51,0.1864406779661017,0.14028478865982244,car
0.396,0.1162227602905569,0.163838530057347,fish
0.532,0.3341404358353511,0.05984452456115324,house
0.278,0.4794188861985472,0.03140611134790372,tree
0.55,0.29782082324455206,0.08165771031342546,bicycle
0.122,0.4915254237288136,0.15967026673812415,guitar
0.248,0.29055690072639223,0.05909710271806021,pencil
0.238,0.27602905569007263,0.001179671680972842,clock
0.398,0.16464891041162227,0.10975215086374858,car
0.358,0.4648910411622276,0.0730424611843661,fish
0.876,1,0.0032873878265642286,house
0.768,1,0.007189767204592018,tree
0.822,0.8958837772397095,0.007283663601431767,bicycle
0.316,0.8498789346246973,0.09185366411834671,guitar
0.228,0.3268765133171913,0.35978983768930073,pencil
0.422,0.6174334140435835,0.014034553864056885,clock
0.588,0.48668280871670705,0.030385994462507997,car
0.436,0.2542372881355932,0.07320265915986397,fish
0.524,0.6828087167070218,0.014512871689597275,house
0.34,0.6610169491525424,0.05040983170959385,tree
0.518,0.4600484261501211,0.025934519218833083,bicycle
0.416,0.6561743341404358,0.0304387730287777,guitar
0.38,0.39951573849878935,0.8139855855133801,pencil
0.47,0.6513317191283293,0.014832659250046079,clock
0.404,0.16707021791767554,0.1100251618502692,car
0.44,0.18886198547215496,0.1055647449949125,fish
0.446,0.49878934624697335,0.0034771981862736635,house
0.404,0.6174334140435835,0.03253585330288469,tree
0.462,0.387409200968523,0.030089801509245055,bicycle
0.488,0.6295399515738499,0.1732688842897416,guitar
0.31,0.4067796610169492,0.30012697513400605,pencil
0.1,0.09443099273607748,0.005137279901010751,clock
0.604,0.5036319612590799,0.003770725259775471,car
0.492,0.22518159806295399,0.14512394584777238,fish
0.538,0.6755447941888619,0.010248819871976605,house
0.418,0.7142857142857143,0.02900473191567887,tree
0.464,0.49878934624697335,0.0038066069023088168,bicycle
0.61,0.7191283292978208,0.14077314865321724,guitar
0.46,0.5544794188861986,0.48366572259441937,pencil
0.388,0.4430992736077482,0.0014130083215120875,clock
0.38,0.4261501210653753,0.005453958503818981,clock
0.464,0.29539951573849876,0.06171384176038542,car
0.488,0.21549636803874092,0.10466494539731519,fish
0.424,0.576271186440678,0.019833442795202667,house
0.636,0.738498789346247,0.0016063217791718264,tree
0.376,0.28087167070217917,0.04598501512736774,bicycle
0.4,0.5278450363196125,0.13973863737312428,guitar
0.064,0.6174334140435835,0.5116458047005369,pencil
0.438,0.5326876513317191,0.0022281608861672306,clock
0.498,0.3486682808716707,0.04792309351304566,car
0.45,0.22276029055690072,0.08827647671179739,fish
0.428,0.5230024213075061,0.012320893133646706,house
0.388,0.5690072639225182,0.015940824936547245,tree
0.438,0.3026634382566586,0.04742287814116772,bicycle
0.502,0.4116222760290557,0.07034430350623042,guitar
0.27,0.44552058111380144,0.23378618155104194,pencil
0.372,0.45036319612590797,0.009909842898100835,clock
0.534,0.4019370460048426,0.04060091082426948,car
0.464,0.29055690072639223,0.08996689762859099,fish
0.354,0.4406779661016949,0.0026240166474342007,house
0.47,0.648910411622276,0.009444607533835948,tree
0.562,0.4019370460048426,0.04680160457731741,bicycle
0.494,0.4939467312348668,0.10068217962248895,guitar
0.15,0.5254237288135594,0.19986045603215644,pencil
0.296,0.41404358353510895,0.014566068012012198,clock
0.658,0.3341404358353511,0.09427127979360578,car
0.59,0.6949152542372882,0.11081172924186045,fish
0.562,0.6101694915254238,0.003654122420879962,house
0.414,0.5883777239709443,0.009019630680810183,tree
0.496,0.288135593220339,0.07073901822981944,bicycle
0.652,0.7869249394673123,0.18108716510817144,guitar
0.548,0.6924939467312349,0.33697001961117,pencil
0.426,0.5205811138014528,0.01977752635209478,clock
0.5,0.28087167070217917,0.07380574475331853,car
0.452,0.423728813559322,0.07747704009607745,fish
0.5,0.5665859564164649,0.013995407392095444,house
0.65,0.6828087167070218,0.010723076715397205,tree
0.42,0.3171912832929782,0.03850369983670032,bicycle
0.42,0.6464891041162227,0.12175285151603386,guitar
0.346,0.4939467312348668,0.1945106051563852,pencil
0.456,0.41404358353510895,0.020522638779811007,clock
0.7,0.3389830508474576,0.10150183306489174,car
0.58,0.2179176755447942,0.14210549463837865,fish
0.384,0.5012106537530266,0.010516174832829774,house
0.792,0.6876513317191283,0.02867623670448106,tree
0.472,0.43099273607748184,0.01796245447231562,bicycle
0.728,0.3050847457627119,0.1268744882726445,guitar
0.658,0.41404358353510895,0.3706171226115976,pencil
0.344,0.324455205811138,0.015722694219335462,clock
0.414,0.22276029055690072,0.07526576938060428,car
0.47,0.17433414043583534,0.12990088985072126,fish
0.508,0.4963680387409201,0.029010518919037272,house
0.482,0.5956416464891041,0.003475541486472933,tree
0.494,0.3414043583535109,0.050996893562671335,bicycle
0.632,0.23002421307506055,0.157869701604138,guitar
0.502,0.4213075060532688,0.03128631885630378,pencil
0.314,0.31476997578692495,0.007041027460201574,clock
0.354,0.22276029055690072,0.054008446959321776,car
0.442,0.2566585956416465,0.06414016675365758,fish
0.344,0.46731234866828086,0.017186045257940225,house
0.276,0.49878934624697335,0.048176918497874484,tree
0.442,0.559322033898305,0.01208520171108077,bicycle
0.196,0.5157384987893463,0.0802104701230303,guitar
0.052,0.3268765133171913,0.25380314796837533,pencil
0.26,0.3414043583535109,0.0001380491500238069,clock
0.628,0.2639225181598063,0.1366669804356584,car
0.218,0.1549636803874092,0.13633223860730712,fish
0.198,0.31476997578692495,0.03508377355017853,house
0.626,0.6343825665859564,0.0032683363799864747,tree
0.402,0.2929782082324455,0.054445547830933486,bicycle
0.286,0.2542372881355932,0.1454680678808558,guitar
0.16,0.13559322033898305,0.46520385686262583,pencil
0.274,0.31234866828087166,0.004481704419685826,clock
0.622,0.37772397094430993,0.07577739162290657,car
0.332,0.20581113801452786,0.06498830250314308,fish
0.664,0.6755447941888619,0.012245784466215647,house
0.346,0.612590799031477,0.03741413910812515,tree
0.57,0.3559322033898305,0.06175781223121299,bicycle
0.352,0.4939467312348668,0.1527146885128773,guitar
0.318,0.4116222760290557,0.3948349646110626,pencil
0.384,0.4963680387409201,0.004001961836586011,clock
0.394,0.23486682808716708,0.06825018677859215,car
0.208,0.08716707021791767,0.08740869540686648,fish
0.492,0.4019370460048426,0.03139127632805119,house
0.43,0.7312348668280871,0.023922453032814293,tree
0.326,0.17191283292978207,0.08124913337885911,bicycle
0.484,0.17191283292978207,0.13892516498265256,guitar
0.156,0.14769975786924938,0.23461388860160715,pencil
0.364,0.37772397094430993,0.009403143069727747,clock
0.262,0.5205811138014528,0.04929342381207939,car
0.412,0.2397094430992736,0.06818097591566268,fish
0.438,0.30024213075060535,0.0482008634746176,house
0.56,0.6368038740920097,0.007242918957214478,tree
0.39,0.2542372881355932,0.054318763645408996,bicycle
0.634,0.26150121065375304,0.12407948049647842,guitar
0.224,0.4188861985472155,0.4607835523010856,pencil
0.312,0.3728813559322034,0.0023147627460949668,clock
0.57,0.2687651331719128,0.10372887809564707,car
0.458,0.45036319612590797,0.009954470233162628,fish
0.348,0.5520581113801453,0.02574667619879624,house
0.518,0.8280871670702179,0.025552964556870453,tree
0.604,0.4891041162227603,0.024767484891890387,bicycle
0.714,0.7893462469733656,0.14628192229689785,guitar
0.396,0.4261501210653753,0.40982687427761577,pencil
0.452,0.5472154963680388,0.00010352540780848873,clock
0.536,0.2469733656174334,0.1020657747318384,car
0.532,0.21307506053268765,0.12266991331197302,fish
0.414,0.585956416464891,0.014997171370215263,house
0.508,0.7046004842615012,0.011677443307830942,tree
0.342,0.3389830508474576,0.01119050235174356,bicycle
0.536,0.5883777239709443,0.1100399848586237,guitar
0.518,0.48668280871670705,0.21753285227795408,pencil
0.456,0.41404358353510895,0.020522638779811007,clock
0.522,0.21307506053268765,0.13160968321494038,car
0.352,0.2009685230024213,0.06460371800044658,fish
0.292,0.35108958837772397,0.001982322217173378,house
0.222,0.48668280871670705,0.058830976543199985,tree
0.38,0.29782082324455206,0.033299264229120946,bicycle
0.424,0.4552058111380145,0.07400910269395407,guitar
0.408,0.4019370460048426,0.28603776579400875,pencil
0.266,0.31234866828087166,0.001485142384908482,clock
0.458,0.5060532687651331,0.004056655090629904,car
0.57,0.5569007263922519,0.015107257890719377,fish
0.57,0.7602905569007264,0.008806976036440551,house
0.65,0.8716707021791767,0.019192640410501643,tree
0.628,0.6610169491525424,0.011093451318037998,bicycle
0.716,0.8910411622276029,0.14519046928501117,guitar
0.636,0.7675544794188862,0.4279409367034676,pencil
0.6,0.7772397094430993,0.007055631256451483,clock
0.666,0.46246973365617433,0.05106334840028044,car
0.384,0.24939467312348668,0.05409564596713495,fish
0.534,0.6174334140435835,0.0017532780788450122,house
0.478,0.6150121065375302,0.006158171504023501,tree
0.426,0.4188861985472155,0.008508609620901149,bicycle
0.498,0.559322033898305,0.09968171826004497,guitar
0.498,0.2009685230024213,0.29199903766115703,pencil
0.352,0.4116222760290557,0.033921171902800924,clock
0.49,0.18159806295399517,0.1344593606449508,car
0.456,0.1549636803874092,0.15345283620377959,fish
0.308,0.4067796610169492,0.00983638004575883,house
0.65,0.6368038740920097,0.01562960803511625,tree
0.364,0.2033898305084746,0.07264898163083663,bicycle
0.122,0.5230024213075061,0.1757095013193779,guitar
0.044,0.6464891041162227,0.6057150874682031,pencil
0.404,0.45278450363196127,0.003033441465358739,clock
0.722,0.5084745762711864,0.049412235422179124,car
0.518,0.2784503631961259,0.07905082514345173,fish
0.62,0.48668280871670705,0.0394532799986839,house
0.318,0.6997578692493946,0.08614811834969431,tree
0.676,0.7723970944309927,0.004961818826566678,bicycle
0.31,0.5084745762711864,0.028870912192230043,guitar
0.324,0.3728813559322034,0.24796096766694056,pencil
0.498,0.7191283292978208,0.021075805595513756,clock
0.346,0.4600484261501211,0.010103204598948283,car
0.6,0.16707021791767554,0.2444062375883653,fish
0.612,0.6271186440677966,0.012684359355670064,house
0.47,0.7409200968523002,0.024680841663558155,tree
0.494,0.4188861985472155,0.03539094563025974,bicycle
0.25,0.8208232445520581,0.12974218877779042,guitar
0.036,0.7070217917675545,0.6581006649662455,pencil
0.5,0.5980629539951574,0.0011974111047468765,clock
0.726,0.39951573849878935,0.08416496478713342,car
0.378,0.3220338983050847,0.024360510082846315,fish
0.542,0.5835351089588378,0.006209202652614719,house
0.414,0.6416464891041163,0.04234647433989142,tree
0.304,0.3050847457627119,0.009418619916328277,bicycle
0.26,0.7094430992736077,0.10990997461963009,guitar
0.068,0.43341404358353514,0.4953248060124666,pencil
0.406,0.5544794188861986,0.011810081274530987,clock
0.692,0.5230024213075061,0.04295275449585955,car
0.644,0.32929782082324455,0.08964391877581347,fish
0.492,0.48426150121065376,0.014045742145750694,house
0.664,0.6610169491525424,0.014630322908914794,tree
0.494,0.3365617433414044,0.06086270178692263,bicycle
0.542,0.7021791767554479,0.08188408704782611,guitar
0.392,0.423728813559322,0.3141998076129916,pencil
0.262,0.24939467312348668,0.013271306410944457,clock
0.668,0.21307506053268765,0.17145093147112023,car
0.532,0.324455205811138,0.08278764087846938,fish
0.74,0.3389830508474576,0.11059169391544264,house
0.646,0.5060532687651331,0.030584798640269233,tree
0.59,0.4963680387409201,0.030670201565741198,bicycle
0.284,0.8353510895883777,0.10798364294376685,guitar
0.606,0.7433414043583535,0.6542285036790532,pencil
0.534,0.5690072639225182,0.00654057168600446,clock
0.394,0.27602905569007263,0.04983893725707765,car
0.514,0.4261501210653753,0.028708599501926124,fish
0.37,0.5375302663438256,0.016254991505097627,house
0.38,0.5811138014527845,0.03806135657145228,tree
0.42,0.30024213075060535,0.047064340503977994,bicycle
0.602,0.4939467312348668,0.10134854878324427,guitar
0.354,0.559322033898305,0.31928218025742683,pencil
0.376,0.4939467312348668,0.008977648454462427,clock
0.454,0.14769975786924938,0.16115838514611308,car
0.36,0.29055690072639223,0.030297401404534616,fish
0.564,0.5423728813559322,0.016386384512185603,house
0.21,0.4915254237288136,0.07651613478519502,tree
0.49,0.3220338983050847,0.057840480878398735,bicycle
0.514,0.639225181598063,0.17471417340912312,guitar
0.574,0.14043583535108958,0.44836210426338124,pencil
0.316,0.4116222760290557,0.008694993855446368,clock
0.512,0.3728813559322034,0.05338979772540437,car
0.39,0.21307506053268765,0.05868278935264649,fish
0.388,0.6707021791767555,0.034433112709144204,tree
0.248,0.2639225181598063,0.004825929603979796,bicycle
0.538,0.5980629539951574,0.12038739932656088,guitar
0.07,0.6077481840193705,0.38534859581575426,pencil
0.478,0.5181598062953995,0.028602776103949464,clock
0.596,0.3704600484261501,0.0645646349025852,car
0.562,0.27602905569007263,0.11759604194429273,fish
0.434,0.6731234866828087,0.024963629342280916,tree
0.456,0.4261501210653753,0.020088960657686627,bicycle
0.54,0.7554479418886199,0.14955030397161145,guitar
0.4,0.5375302663438256,0.468524353113851,pencil
0.468,0.6198547215496368,0.005461743149521685,clock
0.548,0.1937046004842615,0.14741872831826142,car
0.558,0.324455205811138,0.06120295675310037,fish
0.426,0.44794188861985473,0.007580290541484686,house
0.588,0.7239709443099274,0.004798201137429836,tree
0.574,0.3922518159806295,0.04624131730078283,bicycle
0.74,0.3099273607748184,0.12392411946643496,guitar
0.432,0.46246973365617433,0.3905789090656771,pencil
0.27,0.3171912832929782,0.0015820100357417308,clock
0.53,0.43825665859564167,0.03874138987832263,car
0.524,0.41404358353510895,0.034370589621445,fish
0.414,0.5932203389830508,0.07082218928135266,house
0.388,0.6246973365617433,0.03860053431848823,tree
0.528,0.6295399515738499,0.007480756615378712,bicycle
0.43,0.6707021791767555,0.12474774456789975,guitar
0.358,0.4648910411622276,0.40052567296550856,pencil
0.322,0.3946731234866828,0.007059031906401369,clock
0.482,0.5254237288135594,0.0021079581704851903,tree
0.51,0.35351089588377727,0.0499934622661682,bicycle
0.348,0.5278450363196125,0.03590533109040117,guitar
0.068,0.42857142857142855,0.2898992918612991,pencil
0.336,0.4019370460048426,0.0021637999583061615,clock
0.422,0.26634382566585957,0.05652924860543448,car
0.498,0.3196125907990315,0.07840838097102493,fish
0.542,0.7239709443099274,0.00819098848498495,house
0.502,0.7167070217917676,0.022750214378683287,tree
0.36,0.28087167070217917,0.033407723710298334,bicycle
0.518,0.5932203389830508,0.13626472626120284,guitar
0.484,0.6949152542372882,0.8835884074067866,pencil
0.49,0.5811138014527845,0.0033733441143386856,clock
0.666,0.31476997578692495,0.10732189610839593,car
0.338,0.31476997578692495,0.050208532734836685,fish
0.47,0.5423728813559322,0.03380181786102583,house
0.49,0.711864406779661,0.006539376892901695,tree
0.442,0.5472154963680388,0.00403178928940085,bicycle
0.538,0.6053268765133172,0.10058333073024696,guitar
0.186,0.31476997578692495,0.7934105543061726,pencil
0.418,0.29539951573849876,0.043932600532781634,clock
0.652,0.324455205811138,0.09630850578039545,car
0.622,0.3922518159806295,0.07071596576887447,fish
0.49,0.6416464891041163,0.006539925087823289,house
0.582,0.7651331719128329,0.022637721117926016,tree
0.522,0.34382566585956414,0.056277532991408676,bicycle
0.452,0.7772397094430993,0.09999756823361171,guitar
0.306,0.4576271186440678,0.24089152355094,pencil
0.344,0.3898305084745763,0.0053417416288023345,clock
0.242,0.17191283292978207,0.0398023671219473,car
0.346,0.21307506053268765,0.055187455611794015,fish
0.53,0.6537530266343826,0.02700801604228463,house
0.648,0.774818401937046,0.013348720863276662,tree
0.446,0.31476997578692495,0.05434631051167758,bicycle
0.49,0.43341404358353514,0.11227225242839856,guitar
0.43,0.5399515738498789,0.5373876570620949,pencil
0.336,0.36077481840193704,0.009549150858769203,clock
0.726,0.26150121065375304,0.16534709405638323,car
0.576,0.23486682808716708,0.14186842815806464,fish
0.412,0.8062953995157385,0.043114925093634425,house
0.516,0.7966101694915254,0.02299962797747947,tree
0.598,0.44552058111380144,0.05274373018650162,bicycle
0.544,0.16707021791767554,0.17105682771195643,guitar
0.15,0.711864406779661,0.21870112082942886,pencil
0.462,0.43341404358353514,0.01988019635741477,clock
0.41,0.6004842615012107,0.018015348069155373,car
0.574,0.6513317191283293,0.025312348083571058,fish
0.416,0.5956416464891041,0.019234503476426905,house
0.566,0.6537530266343826,0.010878690633267657,tree
0.476,0.3220338983050847,0.05053254697760462,bicycle
0.354,0.2033898305084746,0.10063566930997837,guitar
0.45,0.3583535108958838,0.1900748859917863,pencil
0.338,0.49878934624697335,0.023384879259628472,clock
0.43,0.17433414043583534,0.11502223901319046,car
0.588,0.13075060532687652,0.24095177094156292,fish
0.496,0.6731234866828087,0.020323730571745448,house
0.482,0.6658595641646489,0.02413297725901558,tree
0.524,0.46246973365617433,0.023813932999077896,bicycle
0.32,0.6319612590799032,0.055871742084450546,guitar
0.058,0.7602905569007264,0.6397421068447822,pencil
0.414,0.4915254237288136,0.0029474642802068745,clock
0.598,0.2736077481840194,0.10739836166955503,car
0.3,0.10653753026634383,0.12370207248450965,fish
0.708,0.8668280871670703,0.03992802891114104,house
0.682,0.7893462469733656,0.0025748867849717033,tree
0.41,0.36077481840193704,0.023613227690021773,bicycle
0.286,0.5980629539951574,0.06423922867085274,guitar
0.396,0.5714285714285714,0.010109419786244545,pencil
0.388,0.3922518159806295,0.012695286020781146,clock
0.668,0.21307506053268765,0.17226270771403082,car
0.526,0.23002421307506055,0.11277509785485663,fish
0.488,0.639225181598063,0.006822387750547762,house
0.434,0.6004842615012107,0.01273161042980802,tree
0.524,0.47699757869249393,0.019788606001806094,bicycle
0.278,0.6101694915254238,0.061703675775671506,guitar
0.196,0.5932203389830508,0.1535978148306462,pencil
0.574,0.7046004842615012,0.0006252860295140319,clock
0.372,0.29055690072639223,0.032033260007734536,car
0.288,0.0847457627118644,0.14911072973244432,fish
0.186,0.29782082324455206,0.027029633240639155,house
0.756,0.46246973365617433,0.06885205987808381,tree
0.398,0.3801452784503632,0.016085724612505774,bicycle
0.17,0.5278450363196125,0.11721961958052296,guitar
0.092,0.3704600484261501,0.14641247717880654,pencil
0.214,0.2397094430992736,0.0006526872005382437,clock
0.262,0.23002421307506055,0.02839737506620744,car
0.314,0.0774818401937046,0.17083790798088494,fish
0.406,0.37530266343825663,0.018341243691529972,house
0.226,0.34382566585956414,0.017471476082826908,tree
0.29,0.22033898305084745,0.03678853933361747,bicycle
0.412,0.12832929782082325,0.14844292318302363,guitar
0.136,0.3220338983050847,0.5652648834951897,pencil
0.298,0.2929782082324455,0.008428171657345466,clock
0.656,0.29055690072639223,0.11483415176192213,car
0.572,0.43341404358353514,0.06125152291396204,fish
0.618,0.6077481840193705,0.014821240006383223,house
0.556,0.7360774818401937,0.008937818603289122,tree
0.636,0.4891041162227603,0.03879027546953912,bicycle
0.46,0.5520581113801453,0.14404759233293904,guitar
0.408,0.5060532687651331,0.31907954083805434,pencil
0.474,0.44552058111380144,0.01839504266206116,clock
0.492,0.25181598062953997,0.08595322666649664,car
0.442,0.17191283292978207,0.1314627474063395,fish
0.672,0.8111380145278451,0.010897979749999391,house
0.356,0.3922518159806295,0.008721790981131365,tree
0.474,0.37772397094430993,0.045070846894404194,bicycle
0.352,0.6682808716707022,0.039555407987054626,guitar
0.1,0.5278450363196125,0.2557263553721742,pencil
0.288,0.28087167070217917,0.012557464116736467,clock
0.32,0.17433414043583534,0.07353500373935401,car
0.604,0.6368038740920097,0.008418334731521178,fish
0.624,0.3075060532687651,0.09708166598741527,house
0.672,0.7772397094430993,0.00011747865919511779,tree
0.51,0.4745762711864407,0.017070494452111312,bicycle
0.686,0.784503631961259,0.0821727473845389,guitar
0.566,0.7554479418886199,0.26939860111074126,pencil
0.478,0.559322033898305,0.0005319559931583175,clock
0.614,0.3704600484261501,0.07116440810304984,car
